Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.758,49.54,50.373,51.224,52.057,52.839,53.553,54.193,54.756,55.251,55.701,56.135,56.578,57.036,57.509,57.987,58.452,58.893,59.306
Mali,MLI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,16.2,15.2,15.1,14.4,13.3,11.9,10.4,9.4,7.4,5.8,4.2,3.9,3.7,3.6,3.4,3.1,3.1,3.4,5.6
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.8439024390244,78.7390243902439,78.5463414634146,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.4487804878049,82.8585365853659
Malta,MLT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.788,60.892,61.018,61.17,61.349,61.552,61.776,62.015,62.266,62.527,62.799,63.079,63.366,63.654,63.936,64.208,64.464,64.704,64.925
Mauritania,MRT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.3,7.9,8.3,8.5,9.4,8.8,8.1,7.3,7.8,8.2,8.3,7.9,7.9,8,8.3,8.5,8.5,8.6,9.2
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.7658536585366,71.9658536585366,72.1170731707317,72.2658536585366,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366
Mauritius,MUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.7,5.6,5.4,5.2,5.1,5,5.2,5,4.7,4.3,4.5,4.9,5.2,5.3,5.6,5.8,6,6,7.2
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.658,74.922,75.118,75.243,75.3,75.296,75.255,75.194,75.128,75.065,75.011,74.966,74.93,74.908,74.904,74.917,74.947,74.992,75.054
Mexico,MEX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.3,3.7,4.3,4.6,4.4,4.1,4.1,4.5,4.7,4.8,4.7,4.6,4.2,4.4,5,5.8,6.1,6,6
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.71,64.888,65.08,65.282,65.489,65.697,65.901,66.099,66.29,66.471,66.646,66.817,66.986,67.152,67.315,67.471,67.618,67.755,67.883
"Micronesia, Fed. Sts.",FSM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.1860594030362,70.4700171440522,70.7515444271799,71.0375708131632,71.3100305503463,71.584939952882,71.8413034065733,72.0913337214815,72.3259940380371,72.5391836226179,72.7374924061445,72.931661173815,73.1323973194867,73.3264377801142,73.5148446917032,73.7107710168387,73.8998180588421,74.0888330897789,74.2708741030731
Middle East & North Africa,MEA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.31751929835649,8.30371522499776,8.34354472715971,8.38412420656275,8.26527157532753,8.13268290994117,8.01164620919234,7.86989217157393,7.428902729591,7.47847520550048,7.41719897044769,7.66043957396339,7.476241436365,7.7342099295041,8.15056985609442,8.5303159423162,8.72447423587631,8.59961993984704,8.57028037327152
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.6539581755968,69.9498828394032,70.2413595410357,70.5296582926455,70.8130182015968,71.0873069902218,71.347643906444,71.5886156679299,71.8098594580354,72.0147009928834,72.2108647960914,72.4050187044012,72.6023183586156,72.8011669298494,73.0002960434491,73.1981752842958,73.3942152265809,73.5873387037914,73.7775893150047
Middle East & North Africa (excluding high income),MNA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.83216523634134,8.81037149509249,8.83801055077783,8.88095618666105,8.75491202471767,8.6285191593098,8.47096854649984,8.26651062537247,7.7454174412654,7.77586903674123,7.75031617730852,8.06672539992498,7.95231757380076,8.29384631922493,8.83119608480233,9.27984505838628,9.50585741419192,9.36245062777261,9.31163282702054
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.6370636248687,69.9337948903644,70.2261188837073,70.5153213198897,70.7996348216833,71.0749157784279,71.3362408872979,71.5781151039924,71.8002017178781,72.0058015747182,72.2027014588723,72.3975962190988,72.5956530907737,72.7952415911251,72.9950525408616,73.1935110582146,73.3900758435144,73.5836236325897,73.7742356819193
Middle East & North Africa (IDA & IBRD countries),TMN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.83216523634134,8.81037149509249,8.83801055077783,8.88095618666105,8.75491202471767,8.6285191593098,8.47096854649984,8.26651062537247,7.74541744126541,7.77586903674123,7.75031617730852,8.06672539992498,7.95231757380076,8.29384631922493,8.83119608480233,9.27984505838628,9.50585741419192,9.36245062777261,9.31163282702054
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.6809809361803,66.9607478619904,67.2467038449455,67.5560688998808,67.8550971903674,68.2013401817576,68.5448456234683,68.8803018242686,69.2380413065953,69.5760568504998,69.9264087012929,70.2571156835323,70.578990527403,70.8721116909404,71.1519453077381,71.4125294360556,71.6618805422667,71.8708317568173,72.0694392835072
Middle income,MIC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.9655719900022,14.0467333214986,13.934503098117,13.6164628232973,12.9749984067877,11.9919681534828,10.9942607605713,10.3372893997736,9.67214301248844,9.21472505911794,8.79833258330167,8.51354050192141,8.34370859874414,8.21071501461835,8.0801001713382,7.89891863351387,7.69441330887963,7.68623413299608,8.16881419393436
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.185,67.362,67.521,67.665,67.82,68.022,68.302,68.671,69.119,69.616,70.119,70.581,70.968,71.267,71.478,71.617,71.717,71.808,71.901
Moldova,MDA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.319,63.777,64.23,64.671,65.103,65.538,65.985,66.447,66.916,67.38,67.818,68.217,68.566,68.863,69.111,69.321,69.509,69.689,69.87
Mongolia,MNG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,31.1,30.6,30.8,30.7,29.6,27.4,25.2,22.3,19.6,16.5,14.1,12.5,11.4,10.1,8.4,7.4,6.3,5.5,4
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.187512195122,73.2372682926829,73.3185365853659,73.4292682926829,73.9829268292683,73.8390243902439,74.3390243902439,75.1365853658537,75.1439024390244,75.990243902439,75.9829268292683,76.2,76.490243902439,76.4414634146341,76.4487804878049,76.4414634146341,76.4853658536585,76.8414634146342,76.6829268292683
Montenegro,MNE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.6,9.2,8.4,7.7,5.5,3.1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.193,69.769,70.399,71.067,71.746,72.403,73.009,73.546,74.003,74.382,74.696,74.97,75.227,75.477,75.726,75.974,76.218,76.453,76.68
Morocco,MAR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.3,5.9,5.6,5.5,5.5,5.6,5.5,5.6,5.4,5.1,4.6,4.4,4.2,4.1,3.8,3.8,3.7,3.8,4.4
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.295,49.61,49.889,50.143,50.387,50.641,50.934,51.292,51.738,52.31,53.043,53.931,54.949,56.062,57.206,58.309,59.309,60.163,60.854
Mozambique,MOZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,36.5,35.2,34.1,34.1,33.3,32.4,29.9,28.6,25.8,24.1,21.8,21,22.4,25.7,29.7,31.5,31.4,31,31.8
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.377,60.685,60.989,61.294,61.607,61.938,62.294,62.678,63.089,63.525,63.983,64.453,64.921,65.378,65.81,66.205,66.558,66.867,67.134
Myanmar,MMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,37.6,34.8,32.4,30.2,27.8,24.5,20.5,17.1,12.9,10.2,7.8,7.1,6.1,5.1,4.2,3.5,3,2.6,2.5
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.399,50.862,50.589,50.6,50.931,51.609,52.593,53.817,55.207,56.665,58.085,59.387,60.513,61.425,62.119,62.625,63.021,63.373,63.708
Namibia,NAM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.5,14.5,15.7,16.6,18.2,20.1,23.5,27.6,29.5,28.8,25.5,23.5,22.2,21.5,21,20.2,19.9,20,18.9
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.945,63.57,64.165,64.729,65.264,65.773,66.26,66.727,67.178,67.611,68.028,68.426,68.806,69.168,69.515,69.848,70.169,70.478,70.778
Nepal,NPL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,23.5,21.7,19.8,17.6,16.8,15.9,14.9,13,11.2,9.9,8.6,7.7,6.8,6.1,5.3,4.5,4.2,4.3,4.8
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.190243902439,78.2926829268293,78.4926829268293,79.0951219512195,79.3463414634146,79.6975609756098,80.0975609756098,80.2512195121951,80.5487804878049,80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512
Netherlands,NLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.8317073170732,75.1024390243903,75.2707317073171,75.4707317073171,75.7219512195122,76.0756097560976,76.4780487804878,76.6804878048781,76.9804878048781,77.2804878048781,76.6317073170732,77.0780487804878,77.1780487804878,77.2365853658537,77.2804878048781,76.9317073170732,77.5390243902439,77.4341463414634,77.6341463414634
New Caledonia,NCL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.4,8.7,9.1,9.5,9.6,9.5,9.4,9.1,8.2,7.3,6.6,6.6,6.4,6.2,6.2,6.5,6.7,6.8,6.8
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.6926829268293,78.8463414634146,79.1463414634146,79.5487804878049,79.8512195121951,80.0487804878049,80.1512195121951,80.3512195121951,80.7024390243902,80.7024390243902,80.9048780487805,81.1560975609756,81.4073170731707,81.4048780487805,81.4568292682927,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707
New Zealand,NZL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.934,70.308,70.64,70.933,71.195,71.436,71.673,71.915,72.167,72.428,72.692,72.951,73.197,73.429,73.649,73.86,74.068,74.275,74.485
Nicaragua,NIC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,27.5,25.2,25,24,23.3,22.2,21.6,21.2,20.8,20,19.2,19,19.3,19.7,19,18,17.2,17.4,17.5
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.584,51.256,51.95,52.668,53.411,54.18,54.968,55.764,56.557,57.333,58.081,58.79,59.455,60.07,60.631,61.137,61.599,62.024,62.42
Niger,NER,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.51,46.835,47.242,47.72,48.252,48.812,49.373,49.913,50.422,50.896,51.346,51.786,52.228,52.672,53.112,53.541,53.95,54.332,54.687
Nigeria,NGA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.9,8.9,8.6,7.9,7.1,6.7,6.6,6.8,7.5,8.2,8.8,9.1,9.1,9.2,9.2,9.4,10,10.4,12
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.0824100401778,77.1878181356609,77.3028107705754,77.7244879766956,77.7540822503293,77.9493926735038,78.2395484709121,78.3009807985721,78.6477282693838,78.8094555298644,78.9205589068046,79.0314779893629,79.0422100128331,79.1380829122827,79.012114325868,78.8773349028289,78.8790919678033,78.9867905089908,79.1233652827644
North America,NAC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4365853658537,73.0390243902439,73.2414634146342,73.5975609756098,73.6975609756098,73.8951219512195,73.8,74.4,74.4463414634146,74.9975609756098,75.1,74.9024390243903,75.4,75.4512195121951,75.4024390243902,75.4,75.9536585365854,76.6487804878049,76.6024390243903
North Macedonia,MKD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,7.5,7.5,5.8,5.5,5,4.4,3.6,2.9,3.1,3.4,3.6,3.7,3.6,3.5,3.3,3,2.8,2.5,3.1
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.7853658536585,78.9878048780488,79.390243902439,79.8414634146342,80.0414634146342,80.3439024390244,80.3951219512195,80.5926829268293,80.7951219512195,80.9975609756098,81.2951219512195,81.4512195121951,81.7512195121951,82.1,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9585365853659
Norway,NOR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2346002287912,77.3968855386691,77.5490340773954,77.9437042438278,78.0631465385333,78.348881860565,78.5717355992886,78.7199277903559,78.9769325115514,79.1488871419702,79.3798854072857,79.4970494153111,79.6619522863773,79.911852680599,79.8112770574603,79.960541379476,80.0051701739321,80.1027523665632,80.2864426963296
OECD members,OED,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.8128348569266,2.86193621358759,2.93661109753987,2.98925972495934,2.98675972469288,2.96938182535161,2.95679696157089,3.00628384606232,3.06612623063986,3.11665862063268,3.07380143979973,3.00735872585839,2.90844751097279,2.87825603589172,2.89853689131149,2.95369693005836,2.97153252918467,2.97139377249315,3.03768125656271
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.58,73.022,73.447,73.851,74.23,74.577,74.893,75.179,75.44,75.682,75.916,76.149,76.388,76.634,76.887,77.142,77.393,77.633,77.861
Oman,OMN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,12.3,11.3,11,10.1,9.6,9.6,9.7,9.7,8.6,7.7,6.8,6.6,6.6,7.1,8.1,8.4,8.4,7.9,8.8
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.107415033589,60.098218649019,60.2084173620929,60.4848716045533,60.9093779227342,61.4083031865142,62.0547649186558,62.7972733033368,63.5703349824473,64.3288223545474,65.0317672778953,65.7048157020272,66.3421050607399,66.8943635765796,67.405171797147,67.8329316157233,68.2249235442334,68.548260551348,68.8355848870529
Other small states,OSS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,15.7704529883798,15.636755507676,15.3323783089678,15.0111057366741,14.838842391966,14.6836753479832,14.8584794337391,15.0913589749337,15.0517348126656,14.5119076276522,13.7475717579625,13.4906735716937,13.5519774532987,14.0533240697837,14.4974677384218,14.8015851196372,14.7837717555932,14.8959549678897,15.6056924999617
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.7980586482053,67.0331283670065,67.2501559475892,67.4456684394182,67.6369310592139,67.7861414607927,67.9483573360965,68.1168076886711,68.2956322368009,68.4852338479117,68.6829850375505,68.8820036078343,69.0773759535279,69.2655398457814,69.4444778564074,69.6137420467649,69.7742832547289,69.9290487994467,70.079731488335
Pacific island small states,PSS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.69593471375966,6.58902791956617,6.53518663484487,6.52207602631641,6.46322468887614,6.56042087260342,6.52810248593102,6.79750357325331,7.14447752054477,7.72110920985149,8.48973526098869,9.02895766406725,9.64973147331524,9.85494861123287,10.1610865370995,10.1629713769094,10.1951091771401,9.98207157339755,9.81428149629385
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.066,63.3,63.522,63.736,63.951,64.176,64.42,64.685,64.969,65.264,65.562,65.849,66.117,66.36,66.577,66.77,66.947,67.114,67.273
Pakistan,PAK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,21.1,21.8,21,19,17.6,16.4,15.8,15.8,15.6,15.4,15.1,14.7,14.2,13.4,12.8,12.4,12.1,12.3,14.1
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,69.1292682926829,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.233,75.401,75.565,75.728,75.892,76.06,76.234,76.414,76.6,76.792,76.989,77.188,77.386,77.583,77.776,77.964,78.149,78.329,78.506
Panama,PAN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,24.5,20.5,21,21.3,21.6,18.5,16.2,14.1,12.4,10.9,9.1,8.4,8.2,8.3,8.1,7.8,6.7,6,5.4
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.487,59.722,59.974,60.245,60.534,60.836,61.141,61.442,61.739,62.029,62.316,62.604,62.892,63.181,63.466,63.744,64.01,64.263,64.501
Papua New Guinea,PNG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,26.3,27,27.7,28.6,27.4,27.3,26.6,27,26.6,26.2,25,24,23.3,23.1,23,23.2,23.1,22.6,21.9
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.786,71.023,71.249,71.464,71.667,71.862,72.055,72.251,72.45,72.653,72.86,73.068,73.274,73.473,73.662,73.836,73.992,74.131,74.254
Paraguay,PRY,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10.5,9.3,8.8,9.1,9.5,9.7,9.4,9.6,8.8,7.7,7.2,7.2,7.4,7.1,7.4,7.7,7.8,7.8,8.2
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.505,71.882,72.24,72.581,72.908,73.222,73.528,73.826,74.12,74.41,74.697,74.981,75.258,75.529,75.792,76.044,76.286,76.516,76.736
Peru,PER,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,21.5,22.9,23.1,21.7,18.8,15.7,13.7,11.6,9.7,8.7,7.7,6.7,5.7,5.4,5.9,6.9,7.6,7.6,8.1
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.835,68.88,68.937,69.013,69.112,69.233,69.37,69.515,69.667,69.823,69.984,70.149,70.315,70.481,70.644,70.802,70.952,71.095,71.231
Philippines,PHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,18.7,18.4,17,15.9,14.4,13.2,12.1,11.3,11.5,12.2,12.4,12.1,11.6,11.1,10.2,8.8,7.5,6.2,5.5
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.2,74.4975609756098,74.5975609756098,74.8463414634146,74.9951219512195,75.1439024390244,75.2439024390244,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805
Poland,POL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8146341463415,77.0658536585366,77.219512195122,77.6707317073171,78.0707317073171,78.419512195122,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976
Portugal,PRT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.6478912712096,77.7872389839108,77.9147266527385,78.3404853409285,78.433321594627,78.7581518249151,79.0118206121399,79.1543506225076,79.4773930642141,79.6861398899548,79.9529505858701,80.086764235398,80.2680847095909,80.5272649290426,80.3950080740628,80.549453599203,80.5975172277642,80.6916638959893,80.8911083268054
Post-demographic dividend,PST,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.56533009281939,2.53908204843838,2.54120955396845,2.54021285358969,2.52485072095279,2.52559340051224,2.52172336478616,2.52061388232049,2.52863386334931,2.53841302970035,2.51313914156508,2.51073606110833,2.50706953389254,2.50744680002546,2.50782466962769,2.50839516668989,2.50504112228765,2.50358218671877,2.54299101221024
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.0589412030328,51.5235072181545,52.0550751397586,52.6414834555874,53.2699021996664,53.927440991505,54.6005682656944,55.2759842127003,55.9431876869469,56.5934563204336,57.2241559532433,57.835556803998,58.4260198491734,58.9877812232393,59.5119588731959,59.9919322491828,60.4274565443408,60.8209419966658,61.1759780623445
Pre-demographic dividend,PRE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,26.3569063091699,26.1603127901811,25.582942817496,24.6810832178909,23.4386222264741,22.3839042876129,21.708941260733,21.2226730884189,20.2158680891105,19.1334976243007,18.2340720063092,18.1047945183692,18.0582068840736,18.3413463496763,18.872868169335,19.3314039444237,19.7129558476861,19.8764602279864,20.9133772152079
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.0668292682927,77.7604878048781,78.0712195121951,78.1758536585366,78.2960975609756,78.4163414634146,78.4258536585366,77.9629268292683,78.191,78.4190975609756,78.6406585365854,78.8475853658537,79.0343414634146,79.2024634146342,79.353487804878,79.4949756097561,79.6345365853659,79.7781951219512,79.928512195122
Puerto Rico,PRI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.612,77.762,77.919,78.083,78.252,78.425,78.601,78.775,78.945,79.108,79.26,79.399,79.527,79.646,79.758,79.868,79.981,80.1,80.227
Qatar,QAT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.1609756097561,71.009756097561,71.309756097561,71.5609756097561,71.9121951219512,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.309756097561,75.3585365853659,75.6073170731707
Romania,ROU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.3834146341463,65.1287804878049,65.0275609756098,65.4709756097561,65.529756097561,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244
Russian Federation,RUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4,3.3,2.8,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.936,50.987,52.178,53.595,55.254,57.083,58.915,60.612,62.129,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.341,68.7,69.024
